ObjectId2,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,EV Connector Types,Country,EV Pricing,Restricted Access,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,GreaterRegion,MTFCC,FUNCSTAT,ALAND_sqm,AWATER_sqm,Contiguous,Contiguo_1,Contiguo_2,UCD_urban_,Tract_POPU,NAME_12,SQMI_ALAND,DAC,Income_Gro,Shape_Leng,Join_Count,TARGET_FID,x,y,ObjectId,x2,y2,DAC/LIC,rural,DCFC,EV Network Clean,weight,weight_
3269,ELEC,GASSER BUILDING STATION ONE,433 Soscol Ave,Napa,CA,94559,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.289837,-122.27673,8/19/23 7:00,159851,2023-08-19 00:07:42 UTC,,6/12/20 7:00,J1772,US,,,6,55,Napa County,200301,6055200301,2003.01,Census Tract 2003.01,2809482,95021,38.2878675,-122.2739715,6055200301,San Francisco,G5020,S,2809482,95021,6987344,1863.146371,3750.29,Urban,6037,Napa County,1.084861291,,Low,7699.877203,21,6006,-122.27673,38.289837,3804,-122.27673,38.289837,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
743,ELEC,Tops Auto Park Garage,6565 Sunset Blvd,Hollywood,CA,90028,E,,4,,Non-Networked,,34.09846,-118.332885,9/14/22 7:00,66933,2023-02-14 15:54:11 UTC,P,1/15/12 8:00,J1772,US,Free for 30 minutes; $10 after first 30 minutes,FALSE,6,37,Los Angeles County,190700,6037190700,1907,Census Tract 1907,642502,0,34.0986626,-118.3336722,6037190700,Los Angeles,G5020,S,642502,0,16918169,3748.02911,4513.88,Urban,2685,Los Angeles County,0.24807594,Disadvantaged Community,Low,3810.857844,11,675,-118.332885,34.09846,544,-118.332885,34.09846,1,0,0,Other,3.82E-05,5.53E-05
10950,ELEC,SADDLEBACK COLL DUAL P EAST,28000 Marguerite Pkwy Lot 5B,Mission Viejo,CA,92692,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.554032,-117.664112,8/19/23 7:00,194930,2023-08-19 00:30:34 UTC,,9/2/21 7:00,J1772,US,,,6,59,Orange County,32022,6059032022,320.22,Census Tract 320.22,4444515,24181,33.55068,-117.6666493,6059032022,Los Angeles,G5020,S,4444515,24181,16918169,3748.02911,4513.88,Urban,6792,Orange County,1.707837255,,Low,10021.0831,10,713,-117.664112,33.554032,10646,-117.664112,33.554032,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
8341,ELEC,HOPE HOPE FLOWER EV3,1201 S Hope St,Los Angeles,CA,90015,E,,1,,ChargePoint Network,http://www.chargepoint.com/,34.040639,-118.264665,8/19/23 7:00,181145,2023-08-19 00:21:59 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,207900,6037207900,2079,Census Tract 2079,903077,0,34.0405276,-118.2601678,6037207900,Los Angeles,G5020,S,903077,0,16918169,3748.02911,4513.88,Urban,7162,Los Angeles County,0.348672886,,High,3914.051063,23,662,-118.264665,34.040639,8648,-118.264665,34.040639,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
8248,ELEC,IRVINE  CO  OFC ST 17100 04,17100-17900 Laguna Canyon Rd,Irvine,CA,92603,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.651275,-117.764895,8/19/23 7:00,181450,2023-08-19 00:11:15 UTC,,1/27/21 8:00,J1772,US,,,6,59,Orange County,62604,6059062604,626.04,Census Tract 626.04,52255934,2569403,33.585416,-117.7988845,6059062604,Los Angeles,G5020,S,52255934,2569403,16918169,3748.02911,4513.88,Urban,15355,Orange County,20.17612217,,High,47556.22402,85,6746,-117.764895,33.651275,8210,-117.764895,33.651275,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
6037,ELEC,CAISO EVCS-9,250 Outcropping Way,Folsom,CA,95630,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.643626,-121.149582,8/19/23 7:00,176446,2023-08-19 00:03:09 UTC,,1/27/21 8:00,J1772,US,,,6,67,Sacramento County,8508,6067008508,85.08,Census Tract 85.08,18880473,46157,38.6395899,-121.1274845,6067008508,Sacramento,G5020,S,18880473,46157,1961917,842.9358486,2327.48,Urban,7614,Sacramento County,7.2941552,,High,23262.76933,17,7611,-121.149582,38.643626,6472,-121.149582,38.643626,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
3203,ELEC,EQOFFICE OC 3150 BRISTOL 02,3150 Bristol St,Costa Mesa,CA,92626,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.68562,-117.884363,8/19/23 7:00,160003,2023-08-19 00:06:34 UTC,,6/12/20 7:00,J1772,US,,,6,59,Orange County,63908,6059063908,639.08,Census Tract 639.08,1903625,0,33.6826195,-117.8854728,6059063908,Los Angeles,G5020,S,1903625,0,16918169,3748.02911,4513.88,Urban,5725,Orange County,0.734993806,,Middle,6436.545226,3,3230,-117.884363,33.68562,3216,-117.884363,33.68562,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
9027,ELEC,APPLE TA16 B3 10,10676-10704 N Tantau Ave,Cupertino,CA,95014,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.333018,-122.005236,8/19/23 7:00,182558,2023-08-19 00:06:46 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,508102,6085508102,5081.02,Census Tract 5081.02,2720163,0,37.3303279,-122.0049181,6085508102,San Francisco,G5020,S,2720163,0,6987344,1863.146371,3750.29,Urban,3408,Santa Clara County,1.050261147,,High,6703.475515,68,1212,-122.005236,37.333018,9180,-122.005236,37.333018,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
9539,ELEC,IRVINE CIV CTR LEV2 DUAL PORT2,1 Civic Center Plaza,Irvine,CA,92606,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.687179,-117.826939,8/19/23 7:00,185246,2023-08-19 00:29:15 UTC,,2/20/21 8:00,J1772,US,,,6,59,Orange County,52521,6059052521,525.21,Census Tract 525.21,1342421,19388,33.6849393,-117.8221596,6059052521,Los Angeles,G5020,S,1342421,19388,16918169,3748.02911,4513.88,Urban,5147,Orange County,0.51303226,,Low,6702.066662,6,752,-117.826939,33.687179,9664,-117.826939,33.687179,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
1497,ELEC,Sand Pebbles Inn - Tesla Destination,6252 Moonstone Beach Dr,Cambria,CA,93428,E,,2,,Tesla Destination,https://www.tesla.com/destination-charging,35.573683,-121.112315,10/6/22 7:00,112900,2023-01-18 15:15:20 UTC,P,11/12/14 8:00,J1772 TESLA,US,Free,,6,79,San Luis Obispo County,10404,6079010404,104.04,Census Tract 104.04,12366191,1128013,35.5799023,-121.0973548,6079010404,Los Angeles,G5020,S,12366191,1128013,5647,9.901947181,570.29,Rural,2203,San Luis Obispo County,4.774611077,,Middle,21268.07779,6,6230,-121.112315,35.573683,1995,-121.112315,35.573683,0,1,0,Tesla Destination,6.82E-05,9.88E-05
16399,ELEC,COACHELLAVALLEY VW_422514_A,79050 Varner Rd,Indio,CA,92203,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.756098,-116.285412,8/18/23 7:00,307476,2023-08-18 23:59:35 UTC,,8/18/23 7:00,J1772,US,,,6,65,Riverside County,49400,6065049400,494,Census Tract 494,9220869,0,33.7597059,-116.2675266,6065049400,Southern Other,G5020,S,9220869,0,365985,250.3775771,1461.73,Urban,3067,Riverside County,3.560195963,,Middle,12749.52033,1,4241,-116.285412,33.756098,16179,-116.285412,33.756098,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
10445,ELEC,CAL MARITIME CHARGER # 23&24,200 Maritime Academy Dr,Vallejo,CA,94590,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.06948,-122.230122,8/19/23 7:00,191375,2023-08-19 00:25:36 UTC,,6/23/21 7:00,J1772,US,,,6,95,Solano County,250801,6095250801,2508.01,Census Tract 2508.01,38613463,58633929,38.1293945,-122.3302426,6095250801,San Francisco,G5020,S,38613463,58633929,0,0,0,Rural,4135,Solano County,14.90889745,Disadvantaged Community,Low,45516.74282,22,1239,-122.230122,38.06948,10463,-122.230122,38.06948,1,1,0,ChargePoint Network,6.82E-05,9.88E-05
14433,ELEC,GC RELIEF GCR5,2963 Pullman St,Santa Ana,CA,92705,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.705593,-117.853399,8/19/23 7:00,236930,2023-08-19 00:41:42 UTC,,12/2/22 8:00,J1772,US,,,6,59,Orange County,75515,6059075515,755.15,Census Tract 755.15,18979005,33451,33.7048582,-117.8352397,6059075515,Los Angeles,G5020,S,18979005,33451,16918169,3748.02911,4513.88,Urban,21127,Orange County,7.327839511,,Low,21324.8674,93,3528,-117.853399,33.705593,14438,-117.853399,33.705593,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
1934,ELEC,Benovia Winery - Tesla Destination,3339 Hartman Rd,Santa Rosa,CA,95401,E,,2,,Tesla Destination,https://www.tesla.com/destination-charging,38.476196,-122.797839,10/6/22 7:00,113396,2023-01-18 15:15:20 UTC,P,6/1/15 7:00,J1772 TESLA,US,Free,,6,97,Sonoma County,152906,6097152906,1529.06,Census Tract 1529.06,26280716,21574,38.4725689,-122.8006952,6097152906,San Francisco,G5020,S,26280716,21574,414039,296.4496002,1396.66,Urban,5576,Sonoma County,10.1470428,,Middle,23229.62097,2,7932,-122.797839,38.476196,1551,-122.797839,38.476196,0,0,0,Tesla Destination,3.82E-05,5.53E-05
12878,ELEC,SHOWROOM 1 MAIN CHARGER,445 Francisco Blvd E,San Rafael,CA,94901,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.967983,-122.518465,8/19/23 7:00,220516,2023-08-19 00:38:17 UTC,,6/3/22 7:00,J1772,US,,,6,41,Marin County,112202,6041112202,1122.02,Census Tract 1122.02,3960095,2664693,37.9555516,-122.4934219,6041112202,San Francisco,G5020,S,3960095,2664693,6987344,1863.146371,3750.29,Urban,4771,Marin County,1.529002916,,Low,18245.36885,12,5486,-122.518465,37.967983,12830,-122.518465,37.967983,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
11574,ELEC,IRVINE  CO  OFC 150 SPECTRUM 05,22213 Irvine Center Dr,Irvine,CA,92618,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.649588,-117.747282,8/19/23 7:00,202173,2023-08-19 00:11:19 UTC,,12/9/21 8:00,J1772,US,,,6,59,Orange County,52518,6059052518,525.18,Census Tract 525.18,5781325,0,33.6593661,-117.7578556,6059052518,Los Angeles,G5020,S,5781325,0,16918169,3748.02911,4513.88,Urban,7589,Orange County,2.23746997,,Middle,11630.63507,136,749,-117.747282,33.649588,11081,-117.747282,33.649588,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
7547,ELEC,BEVERLY HILLS CANON 1,242  N Beverly Dr,Beverly Hills,CA,90210,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.068161,-118.399096,8/19/23 7:00,177604,2023-08-19 00:10:12 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,700801,6037700801,7008.01,Census Tract 7008.01,1454766,0,34.0717107,-118.3967808,6037700801,Los Angeles,G5020,S,1454766,0,16918169,3748.02911,4513.88,Urban,4610,Los Angeles County,0.561688062,,Middle,6120.225227,43,5863,-118.399096,34.068161,7497,-118.399096,34.068161,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
15019,ELEC,IRVINE  CO  OFC 680 NCD 02,680 Newport Center Dr,Newport Beach,CA,92660,E,,1,,ChargePoint Network,http://www.chargepoint.com/,33.621221,-117.87533,8/19/23 7:00,260269,2023-08-19 00:44:29 UTC,,5/4/23 7:00,J1772,US,,,6,59,Orange County,63008,6059063008,630.08,Census Tract 630.08,2510791,0,33.6149301,-117.8780201,6059063008,Los Angeles,G5020,S,2510791,0,16918169,3748.02911,4513.88,Urban,1093,Orange County,0.969914093,,Middle,6620.915243,36,1042,-117.87533,33.621221,15443,-117.87533,33.621221,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
3463,ELEC,450 SOUTH ST EV STATION 06,450 South St,San Francisco,CA,94158,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.769004,-122.388411,8/19/23 7:00,159295,2023-08-19 00:13:01 UTC,,6/12/20 7:00,J1772,US,,,6,75,San Francisco County,60700,6075060700,607,Census Tract 607,2082513,844390,37.7724142,-122.3904583,6075060700,San Francisco,G5020,S,2082513,844390,6987344,1863.146371,3750.29,Urban,13222,San Francisco County,0.843266459,,High,8257.93676,68,612,-122.388411,37.769004,3678,-122.388411,37.769004,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
15424,ELEC,WESTLAKEVILLAGE WLV - PARK EV7,31105 Thousand Oaks Blvd,Westlake Village,CA,91362,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.158202,-118.798907,8/19/23 7:00,250635,2023-08-19 00:15:23 UTC,,1/12/23 8:00,J1772,US,,,6,37,Los Angeles County,800331,6037800331,8003.31,Census Tract 8003.31,1907829,0,34.1572788,-118.7998228,6037800331,Los Angeles,G5020,S,1907829,0,16918169,3748.02911,4513.88,Urban,732,Los Angeles County,0.736616206,,High,7112.701892,10,3053,-118.798907,34.158202,15447,-118.798907,34.158202,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
3024,ELEC,VALENCIA STRUCTURE 7B,24201 Valencia Blvd,Santa Clarita,CA,91355,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.415564,-118.559342,8/19/23 7:00,159544,2023-08-19 00:10:26 UTC,,6/12/20 7:00,J1772,US,,,6,37,Los Angeles County,920329,6037920329,9203.29,Census Tract 9203.29,2196951,0,34.4105552,-118.5503607,6037920329,Los Angeles,G5020,S,2196951,0,16918169,3748.02911,4513.88,Urban,7152,Los Angeles County,0.848248333,,High,6371.559773,9,4721,-118.559342,34.415564,3684,-118.559342,34.415564,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
3772,ELEC,WESTFIELD SA WESTFIELD SA #3,400 S Baldwin Ave,Arcadia,CA,91007,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.133088,-118.052315,8/19/23 7:00,159001,2023-08-19 00:16:47 UTC,,6/12/20 7:00,J1772,US,,,6,37,Los Angeles County,430721,6037430721,4307.21,Census Tract 4307.21,4073608,0,34.1378034,-118.041721,6037430721,Los Angeles,G5020,S,4073608,0,16918169,3748.02911,4513.88,Urban,3963,Los Angeles County,1.572828196,,High,9688.002502,7,6840,-118.052315,34.133088,3182,-118.052315,34.133088,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
6661,ELEC,PLAZA VERDE LEVEL 1 02,23 Campus Dr,Irvine,CA,92612,E,,1,,ChargePoint Network,http://www.chargepoint.com/,33.648759,-117.827898,8/19/23 7:00,176206,2023-08-19 00:18:36 UTC,,1/27/21 8:00,J1772,US,,,6,59,Orange County,62614,6059062614,626.14,Census Tract 626.14,6225544,62414,33.6439363,-117.8381633,6059062614,Los Angeles,G5020,S,6225544,62414,16918169,3748.02911,4513.88,Urban,17197,Orange County,2.403695376,,Low,10606.67141,110,863,-117.827898,33.648759,6238,-117.827898,33.648759,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
9277,ELEC,HELLYER STATION 1,5400 Hellyer Ave,San Jose,CA,95138,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.267081,-121.789514,8/19/23 7:00,181575,2023-08-19 00:01:42 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,512001,6085512001,5120.01,Census Tract 5120.01,19874505,0,37.2569183,-121.7684493,6085512001,San Francisco,G5020,S,19874505,0,6987344,1863.146371,3750.29,Urban,6868,Santa Clara County,7.673593079,,High,22234.32415,12,3707,-121.789514,37.267081,9085,-121.789514,37.267081,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
1909,ELEC,ZD Wines - Tesla Destination,8383 Silverado Trl,Napa,CA,94558,E,,2,,Tesla Destination,https://www.tesla.com/destination-charging,38.476549,-122.38888,10/6/22 7:00,113167,2023-01-18 15:15:20 UTC,P,4/16/14 7:00,TESLA,US,Free,,6,55,Napa County,201500,6055201500,2015,Census Tract 2015,133402846,307123,38.476323,-122.4673061,6055201500,San Francisco,G5020,S,133402846,307123,0,0,0,Rural,1846,Napa County,51.57465767,,High,78470.30978,32,552,-122.38888,38.476549,1388,-122.38888,38.476549,0,1,0,Tesla Destination,6.82E-05,9.88E-05
5827,ELEC,The Padre Hotel - Tesla Destination,1702 18th St,Bakersfield,CA,93301,E,,3,,Tesla Destination,https://www.tesla.com/destination-charging,35.375307,-119.021616,10/6/22 7:00,169185,2023-01-18 15:15:20 UTC,P,6/2/15 7:00,J1772 TESLA,US,Free,,6,29,Kern County,1600,6029001600,16,Census Tract 16,3601895,0,35.3769557,-119.0153944,6029001600,Los Angeles,G5020,S,3601895,0,536457,214.158333,2504.96,Urban,1967,Kern County,1.390693458,Disadvantaged Community,Low,9373.70207,37,1243,-119.021616,35.375307,5315,-119.021616,35.375307,1,0,0,Tesla Destination,3.82E-05,5.53E-05
5885,ELEC,NOVO STATION 14,2270 El Camino Real,Mountain View,CA,94040,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.397572,-122.104233,8/19/23 7:00,175984,2023-08-19 00:20:24 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,509404,6085509404,5094.04,Census Tract 5094.04,1049279,0,37.4018887,-122.1055755,6085509404,San Francisco,G5020,S,1049279,0,6987344,1863.146371,3750.29,Urban,7129,Santa Clara County,0.405129107,,Middle,4156.218626,21,1917,-122.104233,37.397572,5373,-122.104233,37.397572,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
10586,ELEC,PUBLIC CHARGERS CENTRAL GRG 2,311 S Ellsworth Ave,San Mateo,CA,94401,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.564784,-122.322503,8/19/23 7:00,191267,2023-08-19 00:01:34 UTC,,6/22/21 7:00,J1772,US,,,6,81,San Mateo County,606300,6081606300,6063,Census Tract 6063,1018997,0,37.5653494,-122.3193395,6081606300,San Francisco,G5020,S,1018997,0,6987344,1863.146371,3750.29,Urban,4110,San Mateo County,0.393437938,,Low,5338.534709,19,6917,-122.322503,37.564784,10842,-122.322503,37.564784,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
7212,ELEC,SAN JOSE 3RD ST 6,95 N 3rd St,San Jose,CA,95112,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.337954,-121.889426,8/19/23 7:00,178006,2023-08-19 00:07:30 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,501000,6085501000,5010,Census Tract 5010,802660,0,37.3416421,-121.8880715,6085501000,San Francisco,G5020,S,802660,0,6987344,1863.146371,3750.29,Urban,5414,Santa Clara County,0.309908631,,Low,3617.006493,21,3762,-121.889426,37.337954,7176,-121.889426,37.337954,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
4668,ELEC,EVSP WALGREENS STORE 5616,5913 Carson St,Lakewood,CA,90713,E,,1,,ChargePoint Network,http://www.chargepoint.com/,33.83283,-118.116166,8/19/23 7:00,160836,2023-08-19 00:00:18 UTC,,6/12/20 7:00,J1772,US,,,6,37,Los Angeles County,571102,6037571102,5711.02,Census Tract 5711.02,1254329,0,33.8359759,-118.1163514,6037571102,Los Angeles,G5020,S,1254329,0,16918169,3748.02911,4513.88,Urban,4073,Los Angeles County,0.484299322,,High,4771.003181,1,1538,-118.116166,33.83283,4718,-118.116166,33.83283,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
14921,ELEC,Bishop Ranch 9,2409 Camino Ramon,San Ramon,CA,94583,E,,10,,EV Connect,http://evconnect.com/,37.774255,-121.963797,8/19/23 7:00,230781,2023-08-19 00:55:02 UTC,,9/30/22 7:00,J1772,US,,,6,13,Contra Costa County,345108,6013345108,3451.08,Census Tract 3451.08,7252743,41682,37.771414,-121.9512594,6013345108,San Francisco,G5020,S,7252743,41682,6987344,1863.146371,3750.29,Urban,7299,Contra Costa County,2.782269545,,High,12404.56559,19,3121,-121.963797,37.774255,14293,-121.963797,37.774255,0,0,0,Other,3.82E-05,5.53E-05
3951,ELEC,HCP STATION 3,200 Cardinal Way,Redwood City,CA,94063,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.504252,-122.219227,8/19/23 7:00,159274,2023-08-19 00:13:20 UTC,,6/12/20 7:00,J1772,US,,,6,81,San Mateo County,610302,6081610302,6103.02,Census Tract 6103.02,24081410,9393425,37.5128606,-122.2076803,6081610302,San Francisco,G5020,S,24081410,9393425,6987344,1863.146371,3750.29,Urban,3751,San Mateo County,9.267849936,,Low,31940.31573,30,2411,-122.219227,37.504252,3668,-122.219227,37.504252,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
15652,ELEC,Lunar Energy HQ,755 Ravendale Dr,Mountain View,CA,94043,E,,12,,AMPUP,https://ampup.io/,37.390025,-122.0508065,2/13/23 8:00,251279,2023-02-14 15:54:11 UTC,P,10/25/22 7:00,J1772,US,,,6,85,Santa Clara County,509109,6085509109,5091.09,Census Tract 5091.09,2096589,0,37.3914589,-122.0596946,6085509109,San Francisco,G5020,S,2096589,0,6987344,1863.146371,3750.29,Urban,4978,Santa Clara County,0.80949682,,High,6352.99437,10,1717,-122.0508065,37.390025,15284,-122.0508065,37.390025,0,0,0,Other,3.82E-05,5.53E-05
14165,ELEC,BROADCOM 15101 ALTON 5,15101 Alton Okwy,Irvine,CA,92618,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.648292,-117.72868,8/19/23 7:00,229263,2023-08-19 00:05:37 UTC,,9/27/22 7:00,J1772,US,,,6,59,Orange County,52404,6059052404,524.04,Census Tract 524.04,23563124,0,33.67378,-117.7189411,6059052404,Los Angeles,G5020,S,23563124,0,16918169,3748.02911,4513.88,Urban,4220,Orange County,9.097765056,,High,22021.54184,44,6790,-117.72868,33.648292,14658,-117.72868,33.648292,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
15363,ELEC,CCSF - Ocean Campus North Parking Lot,50 Frida Kahlo Way,San Francisco,CA,94112,E,,2,,Volta,https://voltacharging.com/,37.7261545,-122.4478455,8/19/23 7:00,253516,2023-08-19 00:56:54 UTC,,2/8/23 8:00,J1772,US,,,6,75,San Francisco County,31100,6075031100,311,Census Tract 311,1078277,0,37.7296355,-122.4461615,6075031100,San Francisco,G5020,S,1078277,0,6987344,1863.146371,3750.29,Urban,6437,San Francisco County,0.41632452,,Middle,5523.576215,3,2776,-122.4478455,37.7261545,15744,-122.4478455,37.7261545,0,0,0,Volta,3.82E-05,5.53E-05
12883,ELEC,3098 Fletcher Dr,3098 Fletcher Dr,Los Angeles,CA,90065,E,,1,,FLO,https://flo.ca/,34.11611846,-118.2438757,8/19/23 7:00,217296,2023-08-19 01:00:37 UTC,,5/10/22 7:00,J1772,US,,,6,37,Los Angeles County,186401,6037186401,1864.01,Census Tract 1864.01,961479,0,34.1174816,-118.2455078,6037186401,Los Angeles,G5020,S,961479,0,16918169,3748.02911,4513.88,Urban,3489,Los Angeles County,0.372066806,Disadvantaged Community,Low,5456.135181,1,5255,-118.2438757,34.11611846,12865,-118.2438757,34.11611846,1,0,0,FLO,3.82E-05,5.53E-05
1930,ELEC,Le Meridien Delfina Santa Monica - Tesla Destination,530 Pico Blvd,Santa Monica,CA,90405,E,,4,,Tesla Destination,https://www.tesla.com/destination-charging,34.010562,-118.485467,10/6/22 7:00,113391,2023-01-18 15:15:20 UTC,P,3/9/17 8:00,J1772 TESLA,US,Free,,6,37,Los Angeles County,702002,6037702002,7020.02,Census Tract 7020.02,1014710,252431,34.005774,-118.4861752,6037702002,Los Angeles,G5020,S,1014710,252431,16918169,3748.02911,4513.88,Urban,6443,Los Angeles County,0.39178156,,High,4745.569867,4,619,-118.485467,34.010562,1534,-118.485467,34.010562,0,0,0,Tesla Destination,3.82E-05,5.53E-05
1620,ELEC,Lagunitas Brewing - Tesla Destination,1280 N McDowell Blvd,Petaluma,CA,94954,E,,6,,Tesla Destination,https://www.tesla.com/destination-charging,38.272406,-122.662407,10/6/22 7:00,113259,2023-01-18 15:15:20 UTC,P,3/11/16 8:00,J1772 TESLA,US,Free,,6,97,Sonoma County,150607,6097150607,1506.07,Census Tract 1506.07,11093822,0,38.2766586,-122.6437522,6097150607,San Francisco,G5020,S,11093822,0,414039,296.4496002,1396.66,Urban,5145,Sonoma County,4.283346862,,High,16663.25303,3,232,-122.662407,38.272406,1021,-122.662407,38.272406,0,0,0,Tesla Destination,3.82E-05,5.53E-05
10939,ELEC,Lincoln MOB,1900 Dresden Dr,Lincoln,CA,95648,E,,2,,Electrify America,https://www.electrifyamerica.com/,38.85526,-121.29604,8/19/23 7:00,190436,2023-08-19 00:50:48 UTC,,5/30/21 7:00,J1772,US,,,6,61,Placer County,23500,6061023500,235,Census Tract 235,13166607,0,38.8474985,-121.2864775,6061023500,Sacramento,G5020,S,13166607,0,1961917,842.9358486,2327.48,Urban,6011,Placer County,5.083618547,,High,24669.17144,1,4149,-121.29604,38.85526,10533,-121.29604,38.85526,0,0,0,Other,6.82E-05,9.88E-05
8070,ELEC,PARK STRUCTURE FULLERTON 21,351 E Chapman Ave,Fullerton,CA,92832,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.876374,-117.919499,8/19/23 7:00,179068,2023-08-19 00:28:07 UTC,,1/27/21 8:00,J1772,US,,,6,59,Orange County,11401,6059011401,114.01,Census Tract 114.01,1424308,0,33.8797583,-117.9180846,6059011401,Los Angeles,G5020,S,1424308,0,16918169,3748.02911,4513.88,Urban,2219,Orange County,0.54992894,,Low,5772.73176,29,903,-117.919499,33.876374,8089,-117.919499,33.876374,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
8494,ELEC,STUDIO 2128-STATION 05,Muddy Waters Drive,Universal City,CA,91602,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.143033,-118.358435,8/19/23 7:00,179201,2023-08-19 00:01:39 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,320000,6037320000,3200,Census Tract 3200,1206691,37204,34.1387455,-118.3508804,6037320000,Los Angeles,G5020,S,1206691,37204,16918169,3748.02911,4513.88,Urban,0,Los Angeles County,0.505893234,Disadvantaged Community,,5269.290329,42,1627,-118.358435,34.143033,8529,-118.358435,34.143033,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
16762,ELEC,HLI B023 & B025,3050 Del Hombre Lane,Walnut Creek,CA,94597,E,,2,,ChargePoint Network,http://www.chargepoint.com/,39.550019,-123.438187,8/19/23 7:00,306577,2023-08-19 00:45:56 UTC,,8/9/23 7:00,J1772,US,,,6,45,Mendocino County,10600,6045010600,106,Census Tract 106,740557859,1751375,39.4627807,-123.3637588,6045010600,Northern Other,G5020,S,740557859,1751375,6344,10.28830633,616.62,Rural,6346,Mendocino County,285.9308083,,Low,258153.8131,3,4919,-123.438187,39.550019,16084,-123.438187,39.550019,1,1,0,ChargePoint Network,6.82E-05,9.88E-05
5503,ELEC,VLF VLF CHARGER,6416 Halyard Pl,Carlsbad,CA,92011,E,,1,,ChargePoint Network,http://www.chargepoint.com/,33.11922,-117.29988,8/19/23 7:00,167226,2023-08-19 00:19:51 UTC,,10/2/20 7:00,J1772,US,,,6,73,San Diego County,22100,6073022100,221,Census Tract 221,18151351,509483,33.124262,-117.2924294,6073022100,San Diego,G5020,S,18151351,509483,3153807,966.3614081,3263.59,Urban,10005,San Diego County,7.008240105,,High,20937.60411,19,1086,-117.29988,33.11922,5278,-117.29988,33.11922,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
