"id","visited","name","address","city","state","zip","user","location","sample","tesla_network","tesla_compatible","excluded","vehicle_type","count_level1","count_level2","count_dcfast","network"
"228179","1","Whole Foods Mill Valley - E Blithedale","731 E Blithedale Ave","Mill Valley","CA","94941","eeboyd@ucdavis.edu","(-122.525354, 37.902443","1","0","0","0","null","0","0","3","eVgo Network"
"228223","1","Parking Lot 107 - Sunnyvale","107 S Sunnyvale Ave","Sunnyvale","CA","94086","dchau@ucdavis.edu","(-122.0292882, 37.3771473","1","0","0","0","Adapter","0","0","4","eVgo Network"
"228352","1","Grocery Outlet","1180 N Fair Oaks Ave","Sunnyvale","CA","94089","dchau@ucdavis.edu","(-122.00968, 37.40345","1","0","0","0","CCS","0","0","2","eVgo Network"
"228401","1","Lucky San Francisco #756","1750 Fulton St","San Francisco","CA","94117","jjbang@ucdavis.edu","(-122.44565, 37.77604","1","0","0","0","CCS","0","0","2","eVgo Network"
"228414","1","Twin Canyon Shopping Center","2550 San Ramon Valley Blvd","San Ramon","CA","94583","eeboyd@ucdavis.edu","(-121.974087, 37.773236","1","0","0","0","null","0","0","2","eVgo Network"
"228416","1","San Carlos Library","610 Elm St","San Carlos","CA","94070","dchau@ucdavis.edu","(-122.2618505, 37.5036","1","0","0","0","CCS","0","1","2","eVgo Network"
"228442","1","Serramonte Main Library","40 Wembley Dr","Daly City","CA","94015","eeboyd@ucdavis.edu","(-122.470818, 37.663088","1","0","0","0","null","0","0","4","eVgo Network"
"228639","1","Nut Tree Plaza","1661 E Monte Vista Ave, Suite Q-107","Vacaville","CA","95688","kcacastro@ucdavis.edu","(-121.9619295, 38.368183","1","0","0","0","Adapter","0","0","4","eVgo Network"
"228644","1","Mechanics Bank","201 41st Street","Richmond","CA","94805","schakravarty@ucdavis.edu","(-122.330486, 37.933079","1","0","0","0","CCS","0","0","4","eVgo Network"
"228668","1","El Gato Shopping Center","15710 Los Gatos Blvd","Los Gatos","CA","95032","eeboyd@ucdavis.edu","(-121.9595757, 37.2402767","1","0","0","0","null","0","0","4","eVgo Network"
"228688","1","Whole Foods Temescal (TCL)","5110 Telegraph Ave","Oakland","CA","94609","kcacastro@ucdavis.edu","(-122.2616657, 37.8375988","1","0","0","0","Adapter","0","0","2","eVgo Network"
"228708","1","Prunedale Shopping Center","8065 San Miguel Canyon Rd","Salinas","CA","93907","dchau@ucdavis.edu","(-121.664153, 36.801716","1","0","0","0","Adapter","0","0","6","eVgo Network"
"228762","1","ABB San Jose","3055 Orchard Dr","San Jose","CA","95134","eeboyd@ucdavis.edu","(-121.93781, 37.394653","1","0","0","0","null","0","0","2","eVgo Network"
"229092","1","Redhill Shopping Village - Tesla Supercharger","14521 Red Hill Avenue","Tustin","CA","92780","irereyes@ucdavis.edu","(-117.822, 33.727827","1","1","1","0","Tesla","0","0","12","Tesla"
"229465","1","Stockton MOB","7373 West Lane","Stockton","CA","95210","irereyes@ucdavis.edu","(-121.29534, 38.01914","1","0","1","0","Tesla","0","2","0","Electrify America"
"229501","1","LODI, CA EV CITY HALL 2","221 W Pine St","Lodi","CA","95240","laulin@ucdavis.edu","(-121.2755, 38.13473","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"230759","1","Nob Hill Campbell #606","1602 W Campbell Ave","Campbell","CA","95008","dchau@ucdavis.edu","(-121.9783434, 37.285859","1","0","0","0","NACS","0","0","4","eVgo Network"
"230862","1","DGS Lot 14","1517 13th St","Sacramento","CA","95814","dchau@ucdavis.edu","(-121.491552, 38.572639","1","0","1","0","Adapter","0","8","0","EV Connect"
"230881","1","DGS Lot 88","505 Van Ness Ave","San Francisco","CA","94102","dchau@ucdavis.edu","(-122.4211, 37.78066","1","0","1","0","Adapter","0","9","0","EV Connect"
"231055","1","Belvedere Tiburon Library","1501 Tiburon Blvd.","Belvedere","CA","94920","eeboyd@ucdavis.edu","(-122.461164, 37.877349","1","0","1","0","null","0","3","0","EV Connect"
"231135","1","Jurupa Area Recreation & Park District","5257 Wineville Avenue","Mira loma","CA","91752","eeboyd@ucdavis.edu","(-117.541664, 33.989975","1","0","1","0","null","0","2","0","Blink Network"
"231738","1","VP STATION 3","5921 Rancho Valencia Dr","Rancho Santa Fe","CA","92067","eeboyd@ucdavis.edu","(-117.185726, 32.991418","1","0","1","0","null","0","2","0","ChargePoint Network"
"231788","1","CA ST PARKING A2CF","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391784, 40.584621","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231789","1","CA ST PARKING A362","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391783, 40.584594","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231790","1","CA ST PARKING A37B","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391793, 40.584612","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231791","1","CA ST PARKING A35C","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391777, 40.584607","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231792","1","CA ST PARKING B105","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391797, 40.584596","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231793","1","CA ST PARKING B107","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391784, 40.584611","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231794","1","CA ST PARKING B0D1","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391791, 40.584604","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231795","1","CA ST PARKING B0D6","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391768, 40.584605","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231796","1","CA ST PARKING A51F","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391773, 40.584616","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231797","1","CA ST PARKING B0D2","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391773, 40.584595","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"233172","1","BOA CA3-107 (Milpitas, CA)","740 E Calaveras Blvd","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.89388, 37.43313","1","0","0","0","CCS","0","0","4","Electrify America"
"233286","1","HANGAR BUILDING STATION 1","262 Mt Hermon Rd","Scotts Valley","CA","95066","dchau@ucdavis.edu","(-122.03026, 37.04791","1","0","1","0","NACS","0","2","0","ChargePoint Network"
"234619","1","ESSEX 420-G1","420 Station Park Cir","San Mateo","CA","94402","dchau@ucdavis.edu","(-122.307602, 37.555253","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"235073","1","SJVAPCD MODESTO 3","4800 Enterprise Way","Modesto","CA","95356","laulin@ucdavis.edu","(-121.07161, 37.707706","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"235074","1","SJVAPCD MODESTO 2","4800 Enterprise Way","Modesto","CA","95356","dchau@ucdavis.edu","(-121.071497, 37.707698","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"235075","1","SJVAPCD MODESTO 1","4800 Enterprise Way","Modesto","CA","95356","kcacastro@ucdavis.edu","(-121.071411, 37.707703","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"235943","1","ORCHARDS1 STATION 2","2800 Ygnacio Valley Rd","Walnut Creek","CA","94598","irereyes@ucdavis.edu","(-122.017843, 37.927579","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"236071","1","Marina Shopping Center","3201 W Benjamin Holt Dr","Stockton","CA","95219","nibarron@ucdavis.edu","(-121.356408, 38.006149","1","0","0","0","CCS","0","10","4","EVCS"
"236247","1","Miranda","6685 Avenue of the Giants","Miranda","CA","95553","eeboyd@ucdavis.edu","(-123.823775, 40.235123","1","0","0","0","Adapter","0","2","2","SHELL_RECHARGE"
"236732","1","ANTON NOMA STATION 7&8","1910 N Main St","Walnut Creek","CA","94596","eeboyd@ucdavis.edu","(-122.06338, 37.90521","1","0","1","0","null","0","2","0","ChargePoint Network"
"236733","1","ANTON NOMA STATION 9","1910 N Main St","Walnut Creek","CA","94596","laulin@ucdavis.edu","(-122.063509, 37.905193","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"236734","1","ANTON NOMA STATION 1&2","1910 N Main St","Walnut Creek","CA","94596","irereyes@ucdavis.edu","(-122.063445, 37.905184","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"236751","1","ANTON NOMA STATION 5&6","1910 N Main St","Walnut Creek","CA","94596","eeboyd@ucdavis.edu","(-122.063445, 37.905167","1","0","1","0","null","0","2","0","ChargePoint Network"
"236863","1","Plavan Plaza Shopping Center - Tesla Supercharger","9430  Warner Avenue","Fountain Valley","CA","92708","nibarron@ucdavis.edu","(-117.964947, 33.71566","1","1","1","0","Adapter","0","0","12","Tesla"
"236916","1","PARK N RIDE LOT UNIT #1","650 Lotz Way","Suisun City","CA","94585","jjbang@ucdavis.edu","(-122.040037, 38.242958","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"237624","1","Laguna Promenade - Tesla Supercharger","7119  Elk Grove Boulevard","Elk Grove","CA","95758","dchau@ucdavis.edu","(-121.418091, 38.409915","1","1","1","0","Tesla","0","0","12","Tesla"
"237656","1","Burger King - Tesla Supercharger","30038 Road 8","Dunnigan","CA","95937","dchau@ucdavis.edu","(-121.951531, 38.862885","1","1","1","0","Tesla","0","0","8","Tesla"
"237832","1","St Helena Public Parking Lot","1304 Oak Ave","Saint Helena","CA","94574","eeboyd@ucdavis.edu","(-122.469747, 38.504018","1","0","0","0","null","0","0","2","eVgo Network"
"238008","1","The Sanctuary Beach Resort","3295 Dunes Drive","Marina","CA","93933","eeboyd@ucdavis.edu","(-121.806653, 36.7000132","1","0","1","0","null","0","2","0","EVRANGE"
"238331","1","UDR 214341056415","5421 Campbell Ln","Dublin","CA","94568","eeboyd@ucdavis.edu","(-121.900425, 37.704538","1","0","1","0","null","0","2","0","ChargePoint Network"
"238454","1","UDR 214341056387","5421 Campbell Ln","Dublin","CA","94568","eeboyd@ucdavis.edu","(-121.900298, 37.70453","1","0","1","0","null","0","2","0","ChargePoint Network"
"238569","1","Harris Ranch Inn & Restaurant - Tesla Supercharger","24553 W Dorris Avenue","Coalinga","CA","93210","nibarron@ucdavis.edu","(-120.240479, 36.25387","1","1","1","0","Adapter","0","0","60","Tesla"
"238571","1","Lake Elsinore City Center - Tesla Supercharger","31500 Grape Street","Lake Elsinore","CA","92532","irereyes@ucdavis.edu","(-117.294529, 33.659471","1","1","1","0","Tesla","0","0","16","Tesla"
"238581","1","FLIGHT at Tustin Legacy - Tesla Supercharger","1705 Flight Way","Tustin","CA","92782","irereyes@ucdavis.edu","(-117.83705, 33.70424","1","1","1","0","Tesla","0","0","7","Tesla"
"241216","1","Pacific Collegiate Foundation - Parking Lot","3004 Mission Street","Santa Cruz","CA","95060","eeboyd@ucdavis.edu","(-122.059603, 36.96037","1","0","1","0","null","0","2","0","Blink Network"
"250850","1","Ayres Hotel & Spa - Mission Viejo - Tesla Destination","28951 Los Alisos Blvd","Mission Viejo","CA","92692","eeboyd@ucdavis.edu","(-117.626781, 33.65447","1","1","1","0","null","0","4","0","Tesla Destination"
"251260","1","SCIF - Redding","2125 Shasta View Dr","Redding","CA","96003","dchau@ucdavis.edu","(-122.3231417, 40.57493048","1","0","1","0","Tesla","0","10","0","AMPUP"
"253571","1","CCSF - Ocean Campus Multi-Use Building Lot","50 Frida Kahlo Way","San Francisco","CA","94112","kcacastro@ucdavis.edu","(-122.452746, 37.72491","1","0","1","0","Adapter","0","4","0","SHELL_RECHARGE"
"253595","1","Amazon Fresh Friendly Hills Marketplace 02 DCFC","15311 Whittier Blvd","Whittier","CA","90603","kcacastro@ucdavis.edu","(-118.001759, 33.948259","1","0","0","0","Adapter","0","0","1","SHELL_RECHARGE"
"253638","1","The Promenade at Garden Grove Aldi","9669 Chapman Ave","Garden Grove","CA","92841","nibarron@ucdavis.edu","(-117.960282, 33.789848","1","0","1","0","Adapter","0","2","0","SHELL_RECHARGE"
"253763","1","Whole Foods Market - Tesla Supercharger","340 3rd Street","San Rafael","CA","94901","irereyes@ucdavis.edu","(-122.517435, 37.971118","1","1","1","0","Tesla","0","0","8","Tesla"
"253765","1","Chevron - Tesla Supercharger","5416  Lindhurst Ave","Marysville","CA","95901","laulin@ucdavis.edu","(-121.556525, 39.111127","1","1","1","0","NACS","0","0","8","Tesla"
"254019","1","Chase Bank - 10011 Valley View St","10011 Valley View St","Cypress","CA","90630","nibarron@ucdavis.edu","(-118.028897, 33.816412","1","0","0","0","Adapter","0","0","4","eVgo Network"
"254044","1","VW HYUNDAI CPE250 #1","4620 McHenry Ave","Modesto","CA","95356","eeboyd@ucdavis.edu","(-120.994238, 37.706009","1","0","0","0","null","0","0","1","ChargePoint Network"
"254542","1","Orick","121200 US Hwy 101","Orick","CA","95555","eeboyd@ucdavis.edu","(-124.057728, 41.291077","1","0","0","0","Adapter","0","2","2","SHELL_RECHARGE"
"255506","1","CHICK-FIL-A MTC CHICK-FIL-A (L)","759 E Calaveras Blvd","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.894196, 37.433849","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"256050","1","Woodcreek Plaza - Tesla Supercharger","3001  Travis Boulevard","Fairfield","CA","94534","dchau@ucdavis.edu","(-122.065423, 38.257563","1","1","1","0","Tesla","0","0","12","Tesla"
"256136","1","Wienerschnitzel 874","2500 West A street","Dixon","CA","95620","bnolszewski@ucdavis.edu","(-121.8533875, 38.4461871","1","0","1","0","CCS","0","2","0","Blink Network"
"256279","1","BFF FRONT LOT","2399 Auto Mall Pkwy","Fairfield","CA","94533","laulin@ucdavis.edu","(-122.076269, 38.246158","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"256304","1","RH3C+J3 Marina District (US-7MK-ZS3-3)","RH3C+J3 Marina District","San Francisco","CA","94109","dchau@ucdavis.edu","(-122.42974, 37.804152","1","0","1","0","CCS","0","1","0","RIVIAN_WAYPOINTS"
"257386","1","Raley's Fairfield Travis","3001 Travis Blvd","Fairfield","CA","94534","irereyes@ucdavis.edu","(-122.065411, 38.257326","1","0","0","0","CCS","0","0","6","eVgo Network"
"257845","1","COSUMNES CSD ORC","8013 Poppy Ridge Rd","Elk Grove","CA","95757","nibarron@ucdavis.edu","(-121.40961, 38.391028","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"257897","1","ROLLING 1 ROLLING 1","3700 Lyon Rd","Fairfield","CA","94534","eeboyd@ucdavis.edu","(-122.03619, 38.29831","1","0","1","0","null","0","2","0","ChargePoint Network"
"259309","1","NVTA TRANCAS PNR 1","2000 Redwood Rd Solano ave","Napa","CA","94558","irereyes@ucdavis.edu","(-122.31029, 38.321655","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"259310","1","NVTA TRANCAS PNR 2","2000 Redwood Rd Solano ave","Napa","CA","94558","irereyes@ucdavis.edu","(-122.310307, 38.321675","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"260578","1","OLLV-EV1 STATION 2","389 East Santa Clara Street","San Jose","CA","95113","eeboyd@ucdavis.edu","(-121.88275, 37.340126","1","0","1","0","null","0","2","0","ChargePoint Network"
"260989","1","CHEROKEE M 1 RECEPTION CTR 1","14165 beckman rd","Lodi","CA","95240","irereyes@ucdavis.edu","(-121.25887, 38.10574","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"260990","1","CHEROKEE M 1 RECEPTION CTR 2","14165 beckman rd","Lodi","CA","95240","kcacastro@ucdavis.edu","(-121.25891, 38.10574","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"261455","1","Moonraker Millhouse - Tesla Supercharger","3501 Robin Lane","Cameron Park","CA","95682","nibarron@ucdavis.edu","(-120.965823, 38.655867","1","1","1","0","Tesla","0","0","12","Tesla"
"261456","1","Pioneer Market - Tesla Supercharger","5034  Coakley Circle","Mariposa","CA","95338","mpfavetti@ucdavis.edu","(-119.972309, 37.489134","1","1","1","0","NACS","0","0","12","Tesla"
"261473","1","Yermo, CA - Sunrise Canyon Road - Tesla Supercharger","40865 Sunrise Canyon Road","Yermo","CA","92398","irereyes@ucdavis.edu","(-116.769199, 34.919649","1","1","1","0","Tesla","0","0","40","Tesla"
"261498","1","ANTON NOMA STATION 3&4","1910 N Main St","Walnut Creek","CA","94596","jjbang@ucdavis.edu","(-122.063455, 37.905184","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"261710","1","SUTTER HEALTH SMP VALLEJO 3","100 Hospital Dr","Vallejo","CA","94589","dchau@ucdavis.edu","(-122.240517, 38.131375","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"262348","1","Pine Creek Shopping Center - Tesla Supercharger","692 Freeman Lane","Grass Valley","CA","95949","laulin@ucdavis.edu","(-121.064307, 39.199767","1","1","1","0","NACS","0","0","12","Tesla"
"262349","1","Home Ranch - Tesla Supercharger","18601-18659 Yorba Linda Blvd","Yorba Linda","CA","92886","irereyes@ucdavis.edu","(-117.808147, 33.889198","1","1","1","0","Tesla","0","0","8","Tesla"
"262921","1","SIERRA GARDENS SIERRA GARDENS","16245 Lakewood Blvd","Bellflower","CA","90706","eeboyd@ucdavis.edu","(-118.143066, 33.886128","1","0","1","0","null","0","2","0","ChargePoint Network"
"279342","1","Harrison Street Flagship","928 Harrison Street","San Francisco","CA","94107","dchau@ucdavis.edu","(-122.40272, 37.77856","1","0","0","0","Adapter","0","0","20","Electrify America"
"283649","1","8X8 EV STATIONS STATION 4","675 Creekside Way","Campbell","CA","95008","dchau@ucdavis.edu","(-121.936278, 37.292397","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"283652","1","8X8 EV STATIONS STATION 6","681 Creekside Way","Campbell","CA","95008","dchau@ucdavis.edu","(-121.936029, 37.292623","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"283653","1","8X8 EV STATIONS STATION 5","681 Creekside Way","Campbell","CA","95008","dchau@ucdavis.edu","(-121.936235, 37.292379","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"291438","1","JULIAN BASSETT EV 8AA5","171 W Julian St","San Jose","CA","95110","dchau@ucdavis.edu","(-121.896821, 37.339623","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"291439","1","JULIAN BASSETT EV 8A8F","171 W Julian St","San Jose","CA","95110","dchau@ucdavis.edu","(-121.896874, 37.339614","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"295230","1","VESPR RG - VESPR 13","312 24th St","Oakland","CA","94612","kcacastro@ucdavis.edu","(-122.262285, 37.813032","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"298589","1","Leggett","66150 Drive Thru Tree Rd","Leggett","CA","95585","eeboyd@ucdavis.edu","(-123.717175, 39.850865","1","0","0","0","Adapter","0","2","2","SHELL_RECHARGE"
"299227","1","BLUE DIAMOND TURLOCK 1","1300 N Washington Rd","Turlock","CA","95380","kcacastro@ucdavis.edu","(-120.902843, 37.502996","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"299228","1","BLUE DIAMOND TURLOCK 3","1300 N Washington Rd","Turlock","CA","95380","kcacastro@ucdavis.edu","(-120.902824, 37.502958","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"299229","1","BLUE DIAMOND TURLOCK 4","1300 N Washington Rd","Turlock","CA","95380","kcacastro@ucdavis.edu","(-120.902883, 37.50296","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"299230","1","BLUE DIAMOND TURLOCK 2","1300 N Washington Rd","Turlock","CA","95380","kcacastro@ucdavis.edu","(-120.902914, 37.502997","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"301736","1","University Park - Stockton PACE","582 E Harding Way","Stockton","CA","95202","irereyes@ucdavis.edu","(-121.286739, 37.967255","1","0","1","0","Tesla","0","10","0","EVCS"
"302566","1","SHOREBIRDS STATION 1-SOUTH","101 Shell Drive Building 'D' - Lower Parking","Watsonville","CA","95076","eeboyd@ucdavis.edu","(-121.821386, 36.871679","1","0","1","0","null","0","2","0","ChargePoint Network"
"302669","1","Adventist Health Clear Lake","15631 18th Ave","Clearlake","CA","95422","laulin@ucdavis.edu","(-122.6200888, 38.93490018","1","0","1","0","CCS","0","3","0","Non-Networked"
"302961","1","Potrero Center - Tesla Supercharger","2300 16th Street","San Francisco","CA","94103","eeboyd@ucdavis.edu","(-122.409857, 37.765808","1","1","1","0","null","0","0","12","Tesla"
"303498","1","TOYOTA_SALES CT4K 1","1817 Auto Center Dr","Antioch","CA","94509","jjbang@ucdavis.edu","(-121.831759, 38.008335","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"303615","1","STA - Fairfield - Allan Witt Community Park","1741 W Texas Street","Fairfield","CA","94533","eeboyd@ucdavis.edu","(-122.0620782, 38.2484892","1","0","0","0","CCS","0","0","8","EVCS"
"306576","1","HANOVER COMPANY HANDICAP B1","3050 Del Hombre Lane","Walnut Creek","CA","94597","irereyes@ucdavis.edu","(-123.438431, 39.550026","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"306847","1","Modesto, CA - Joyce Avenue - Tesla Supercharger","1212 Joyce Ave","Modesto","CA","95351","mpfavetti@ucdavis.edu","(-120.976539, 37.610088","1","1","1","0","NACS","0","0","8","Tesla"
"306900","1","CITY OF DUBLIN WAVE 1","4201 Central Pkwy","Dublin","CA","94568","eeboyd@ucdavis.edu","(-121.876118, 37.710461","1","0","1","0","null","0","2","0","ChargePoint Network"
"307822","1","Olema Farmhouse - Tesla Supercharger","10005 Coastal Highway 1","Olema","CA","94950","irereyes@ucdavis.edu","(-122.788374, 38.040229","1","1","1","0","Tesla","0","0","6","Tesla"
"307830","1","The Workz Mojave - Tesla Supercharger","16862 CA-14","Mojave","CA","93501","irereyes@ucdavis.edu","(-118.176193, 35.067164","1","1","1","0","Tesla","0","0","12","Tesla"
"308355","1","MARTINEZ CA CITY HALL 01","525 Henrietta St","Martinez","CA","94553","eeboyd@ucdavis.edu","(-122.134928, 38.013799","1","0","1","0","null","0","2","0","ChargePoint Network"
"308589","1","CENTER OF HOPE COH UNIT C","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.350202, 40.574037","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308657","1","CENTER OF HOPE COH UNIT D","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.350444, 40.574073","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308658","1","CENTER OF HOPE COH UNIT A","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.349756, 40.574026","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308659","1","CENTER OF HOPE COH UNIT B","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.349905, 40.573711","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308892","1","Costco San Francisco #144","450 10th Street","SF","CA","94118","kcacastro@ucdavis.edu","(-122.410891, 37.77055","1","0","1","0","Adapter","0","2","0","Blink Network"
"308997","1","2400 E Katella Ave - Parking Structure","2400 E Katella Ave. Suite 600","Anaheim","CA","92806","nibarron@ucdavis.edu","(-117.8823462, 33.8045502","1","0","1","0","Adapter","0","6","0","Blink Network"
"309131","1","531506  El Camino 4410 LLC","4410 El Camino Real","Los Altos","CA","94022","eeboyd@ucdavis.edu","(-122.1172167, 37.4029395","1","0","1","0","null","0","6","0","Blink Network"
"309141","1","431501  eaves San Jose II","2500 Trade Zone Boulevard","San Jose","CA","95131","dchau@ucdavis.edu","(-121.883471, 37.402369","1","0","1","0","CCS","0","2","0","Blink Network"
"309261","1","431402  Avalon Sunset Towers","8 Locksley Ave","SF","CA","94122","jjbang@ucdavis.edu","(-122.4631573, 37.7584994","1","0","1","0","CCS","0","3","0","Blink Network"
"309400","1","431404 AVA 55 Ninth","55 9th Ave","SF","CA","94118","dchau@ucdavis.edu","(-122.4680816, 37.7866351","1","0","1","0","CCS","0","4","0","Blink Network"
"309404","1","430603 eaves Huntington Beach","6700 Warner Avenue","Huntington Beach","CA","92647","nibarron@ucdavis.edu","(-118.0120153, 33.7143641","1","0","1","0","Adapter","0","4","0","Blink Network"
"309468","1","Greenwich Street Properties","1275 Greenwich Street","San Francisco","CA","94109","jjbang@ucdavis.edu","(-122.4205045, 37.8007726","1","0","1","0","CCS","0","4","0","Blink Network"
"309536","1","City of Winters","318 First St","Winters","CA","95694","jjbang@ucdavis.edu","(-121.970478, 38.521447","1","0","0","0","CCS","0","2","1","Blink Network"
"309752","1","City of Santa Cruz - Felton Library","6121 Gushee Street","Felton","CA","95018","eeboyd@ucdavis.edu","(-122.074741, 37.049935","1","0","1","0","null","0","2","0","Blink Network"
"310152","1","BBP 160 WSC LLC","160 West Santa Clara Street","San Jose","CA","95113","eeboyd@ucdavis.edu","(-121.8930162, 37.3346871","1","0","1","0","null","0","6","0","Blink Network"
"310315","1","Sonesta San Jose","777 Bellew Drive","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.919266, 37.422497","1","0","1","0","CCS","0","2","0","Blink Network"
"310332","1","431402 Avalon Sunset Towers (Shared)","8 Locksley Ave","SF","CA","94122","dchau@ucdavis.edu","(-122.463074, 37.758251","1","0","1","0","Adapter","0","1","0","Blink Network"
"311228","1","Living Spaces - Tesla Supercharger","1851 Freedom Wy","Roseville","CA","95678","nibarron@ucdavis.edu","(-121.298209, 38.792476","1","1","1","0","Tesla","0","0","24","Tesla"
"311231","1","Bel Air Plaza - Tesla Supercharger","4000 Bel Aire Plaza","Napa","CA","94558","dchau@ucdavis.edu","(-122.307478, 38.321792","1","1","1","0","Tesla","0","0","12","Tesla"
"311233","1","Vacaville Commons Shopping Center - Tesla Supercharger","2098  Harbison Dr","Vacaville","CA","95687","dchau@ucdavis.edu","(-121.963247, 38.362255","1","1","1","0","Tesla","0","0","12","Tesla"
"311376","1","Sunnyvale Shopping Center","721 Sunnyvale Saratoga Rd","Sunnyvale","CA","94087","eeboyd@ucdavis.edu","(-122.0334012, 37.3672117","1","0","0","0","null","0","0","10","eVgo Network"
"312147","1","10950 International","10950 International Blvd","Oakland","CA","94603","kcacastro@ucdavis.edu","(-122.16354, 37.73715","1","0","0","0","CCS","0","0","8","eVgo Network"
"312526","1","2860 16th St","2860 16th St","San Francisco","CA","94103","jjbang@ucdavis.edu","(-122.41673, 37.76549","1","0","0","0","CCS","0","0","8","eVgo Network"
"312719","1","CTC TRAINING TRAINING CENTER","110 E Transportation Ct","French Camp","CA","95231","irereyes@ucdavis.edu","(-121.278618, 37.86366","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"314458","1","Burger King - Tesla Supercharger","497 Sandalwood Dr","Calimesa","CA","92320","irereyes@ucdavis.edu","(-117.056032, 33.993121","1","1","1","0","Tesla","0","0","12","Tesla"
"315673","1","CCSF-SFMTA LOMBARD 1","2055 Lombard St","San Francisco","CA","94123","schakravarty@ucdavis.edu","(-122.435, 37.799704","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"315674","1","CCSF-SFMTA NORTH BEACH 2","741 Vallejo St.","San Francisco","CA","94133","kcacastro@ucdavis.edu","(-122.409634, 37.798256","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"315769","1","MHC DC FAST 1","1124 International Pkwy","Tracy","CA","95377","eeboyd@ucdavis.edu","(-121.530742, 37.739328","1","0","0","0","null","0","0","1","ChargePoint Network"
"315812","1","1199 E Beach Street (US-TL7-QXE-4)","1199 E Beach Street","San Francisco","CA","94129","eeboyd@ucdavis.edu","(-122.4494378, 37.80610329","1","0","1","0","null","0","1","0","RIVIAN_WAYPOINTS"
